b.CVDB_ID, b.Series, b.Number, b.Volume, b.FileName, b.PageCount, b.FileSize, b.ID 
None, Toy Story - The Return of Buzz Lightyear, , , Toy Story - The Return of Buzz Lightyear (2010) (GreenGiant-DCP).cbz, 16, 6.82821273804, 7dc2486a-25b5-4503-8d6c-018ccd7e783a
None, Toy Story The Return of Buzz Lightyear, , , Toy Story The Return of Buzz Lightyear (2010) (c2c) (Minutemen-TwiztiD-T).cbz, 15, 12.2905349731, e186f62b-6bff-41bd-8fd5-df4bf02ed9df
None, Toys In The Basement Spook, , , Toys In The Basement Spook Preview (2010) (GreenGiant-DCP).cbz, 17, 7.66186046600, e1e6c742-32ee-40db-8fec-ea20b3b6446c
None, TOR         RACERX-DCP, 2, , TOR_02__OF_6___2008___RACERX-DCP_.cbz, 24, 14.5863208771, 9c3126dc-fc71-44e4-b12c-a3f69989480e
None, Tracker, 5, , Tracker 05 (of 05) (2010) (Minutemen-The Unresurrected).cbz, 27, 22.1394672394, 8dd449c5-48a2-430b-86e1-a4c0f8bc48e3
None, Trailer Park Of Terror, 6, , Trailer Park Of Terror 006 (2007) (WildBlueZero-DCP).cbz, 36, 22.2453575134, 5fcb74a7-8e0a-4591-88d9-c7510772a9e4
None, Trailer Park Of Terror, 6, , Trailer Park Of Terror 006 (2007) (Imperium Comics) (WildBlueZero-DCP).cbz, 36, 22.2463207245, fbf9246a-43c6-4092-87c1-9a13f2127a8b
None, Trailer Park of Terror, 8, , Trailer Park of Terror 08 (2008) (c2c) (ODel-DCP).cbz, 37, 16.3238592148, d880f2fe-c2f4-444a-a15c-c064f0347519
None, Trailer Park of Terror, 8, , Trailer Park of Terror 008 (2008) (WildBlueZero).cbz, 37, 25.5026187897, adb9c9d1-102c-495b-9281-44ff63119133
None, The Transformers, 2, , The Transformers 02 (2009) (2 covers) (Minutemen-DarthXan).cbz, 25, 20.9936904907, cf3d101d-8286-48e2-91fb-332d62583083
None, The Transformers, 4, , The Transformers 04 (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 24.3142652512, 71a33ade-235e-4dc5-a4cb-8dc1271b5050
None, The Transformers, 5, , The Transformers 05 (2010) (two covers) (Minutemen-DarthTremens).cbz, 25, 21.6616125107, f9d8a093-7c1f-4f6e-b190-45d8f298afdc
None, The Transformers, 6, , The Transformers 06 (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 23.3678207397, fbef4407-2e56-4548-b087-416b0380117e
None, The Transformers, 7, , The Transformers 07 (2010) (two covers) (Minutemen-DarthTremens).cbz, 28, 20.0870056152, 374c2cfa-65ea-4f87-bd19-3ab26f1fa619
None, The Transformers, 8, , The Transformers 08 (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 20.7564735413, fbb3c500-5ed5-4762-99f1-eaf319c41875
None, The Transformers, 9, , The Transformers 09 (2010) (two covers) (Minutemen-DarthTremens).cbz, 28, 24.4175806046, e35b40c6-8aad-48a9-8678-fd6c6caac3e0
None, The Transformers, 10, , The Transformers 10 (2010) (Minutemen-DarthTremens).cbz, 26, 22.5345554352, 9186808c-430d-40a5-921c-96caa6bf265f
None, The Transformers, 11, , The Transformers 11 (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 23.3687047958, 8e114fc7-d7a7-4ea9-91f2-bd681f1424fa
None, The Transformers, 12, , The Transformers 12 (2010) (two covers) (Minutemen-DarthTremens).cbz, 28, 24.9169416428, ffc0b76f-f267-4030-a94f-eef73a2ff1e4
None, The Transformers, 13, , The Transformers 13 (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 22.0065174103, 9dfe25e4-ae94-423b-89cb-1af430cb8eee
None, The Transformers, 14, , The Transformers 14 (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 20.9952163696, 16c5f2a7-20e6-4cc2-aa90-3e6900f6653c
None, Transformers, 11, , Transformers #11 (2010) (variant) (Superclunker-DCP).cbz, 33, 15.0039615631, a8c76f8d-0369-45c6-93e8-f501f71db3f6
None, Transformers, 10, 2, Transformers v2 010 (2010) (noads) (2 covers) (ShiftyEyedWombat-DCP).cbz, 26, 12.0599145889, 65333f40-ed18-4507-9a93-7f56194305a8
None, Transformers, 11, 2, Transformers v2 011 (2010) (3 covers) (Team-DCP).cbz, 28, 14.9061880112, 5644b449-57e3-4499-8b22-ac0be3bf479f
None, Transformers, 12, 2, Transformers v2 012 (2010) (3 covers) (Team-DCP).cbz, 28, 15.0794639587, 13b14e42-55ac-4689-9450-94de63a9b1ba
None, Transformers, 13, 2, Transformers v2 013 (2010) (3 covers) (Team-DCP).cbz, 28, 14.1438989639, 04d9b6ac-b7c3-4fc9-bd8a-d2c057dbcbda
None, Transformers, 14, 2, Transformers v2 014 (2010) (all covers) (Team-DCP).cbz, 28, 14.8253860474, bf553eda-b5e5-4854-b191-1f682d7d0e02
None, Transformers, 15, 2, Transformers v2 015 (2010) (all covers) (Team-DCP).cbz, 28, 14.3310308456, b8e6e523-14cd-4959-8ffc-87bb9b09eecb
None, The Transformers 01, 1280, , The Transformers 01 (2009) (2 covers) (1280) (Minutemen-DarthXan).cbz, 30, 26.2553529739, f35e3f7e-5a01-4a66-9b7c-39ca83ba7cbc
None, Transformers - All Hail Megatron, 1, , Transformers - All Hail Megatron 001 (2008) (3 covers) (Yoshi-DCP).cbz, 29, 12.3130712509, 80ae6106-2728-453d-a6da-5a0ab8511061
None, Transformers - All Hail Megatron, 4, , Transformers - All Hail Megatron 04 (2008) (Minutemen-DarthScanner).cbz, 38, 19.0278110504, f92503d0-5afc-405d-9562-25a6645035d6
None, Transformers - Best of UK - Dinobots, 2, , Transformers - Best of UK - Dinobots 02 (2007) (DarthScanner-DCP).cbz, 28, 24.3997993469, 3bb3f8a5-157b-4d50-8990-a075012bb177
None, Transformers - Best of UK - Dinobots, 3, , Transformers - Best of UK - Dinobots 003 (2007) (both covers) (Minutemen-DarthScanner).cbz, 27, 23.2320508957, 7bb34f27-63b5-4775-aabb-dedf69f98c73
None, Transformers - Best of UK - Dinobots, 4, , Transformers - Best of UK - Dinobots 004 (2007) (both covers) (Minutemen-DarthScanner).cbz, 27, 22.4888992310, f0c8cee8-997f-4a2c-9d0a-0efdebd83d02
None, Transformers - Bumblebee, 1, , Transformers - Bumblebee 01 (of 04) (2009) (two covers) (Minutemen-DarthTremens).cbz, 26, 20.1310186386, 60945c74-ba36-43a0-b73e-1e473ce65b5e
None, Transformers - Bumblebee, 1, , Transformers - Bumblebee 01 (of 04) (2009) (c2c) (Minutemen-DarthPiccolo).cbz, 37, 21.0916175842, 7bd9b51b-d833-4bf8-ad3b-7b13ff4b2234
None, Transformers - Bumblebee, 2, , Transformers - Bumblebee 02 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 18.4146080017, 5b4118d6-604a-46aa-a804-902f7b5c3a1f
None, Transformers - Bumblebee, 2, , Transformers - Bumblebee 02 (of 04) (2010) (c2c) (Minutemen-DarthPiccolo).cbz, 37, 19.9827041626, cccdb22d-ad3d-4c75-acbc-fc4d55902e94
None, Transformers - Bumblebee, 3, , Transformers - Bumblebee 03 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 18.4080553055, 957870bc-979c-45fd-8c48-5afb700bf897
None, Transformers - Bumblebee, 3, , Transformers - Bumblebee 03 (of 04) (2010) (c2c) (Minutemen-DarthPiccolo).cbz, 37, 19.3293266296, 3bf158cd-6566-456c-88f3-6442881e6c48
None, Transformers - Bumblebee, 4, , Transformers - Bumblebee 04 (of 04) (2010) (c2c) (Minutemen-DarthPiccolo).cbz, 34, 17.5864953995, cd85a6e1-6392-42b2-aea3-9603a110169f
None, Transformers - Bumblebee, 4, , Transformers - Bumblebee 04 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 25, 18.1992044449, a7babcd8-7fdd-4bae-adf4-0694b6923cfa
None, Transformers - Devastation, 1, , Transformers - Devastation 01 (of 6) (2007) (noads) (2 covers) (FrankBlack-DCP).cbz, 27, 9.48404407501, 5143052d-a689-44b8-9fa3-f5bb7b0273fe
None, Transformers - Devastation, 1, , Transformers - Devastation 01 (of 6) (2007) (c2c) (2 covers) (FrankBlack-DCP).cbz, 37, 13.6029348373, d391c77a-19a9-4b73-8077-0597e7548ad0
None, Transformers - Devastation, 1, , Transformers - Devastation 01 (of 6) (2007) (DarthScanner-DCP).cbz, 30, 20.2378673553, d725f0be-c4a6-41ed-9f24-9634abbd0d2f
None, Transformers - Devastation, 2, , Transformers - Devastation 02 (of 6) (2007) (DarthScanner-Minutemen).cbz, 28, 20.3843183517, fdf1c317-9b99-495a-b62e-54b21e8bfa48
None, Transformers - Devastation, 2, , Transformers - Devastation 02 (of 6) (2007) (DarthScanner-MM).cbz, 28, 20.3850383759, 31bc9eb2-35b6-4028-9302-99a71b62f8db
None, Transformers - Devastation, 4, , Transformers - Devastation 04 (of 6) (2008) (noads) (FrankBlack-DCP).cbz, 27, 12.8698234558, a241d375-a878-4eac-bf43-63ce9ff827f7
None, Transformers - Devastation, 4, , Transformers - Devastation 04 (of 6) (2008) (c2c) (FrankBlack-DCP).cbz, 37, 17.0706262589, ad78d6fe-91d7-4327-bc1e-1b08e2839ba7
None, Transformers - Devastation, 5, , Transformers - Devastation 05 (of 6) (2008) (noads) (2 Covers) (FrankBlack-DCP).cbz, 28, 13.8754091263, b0b19da8-837d-40cd-9a48-f7e1a9540427
None, Transformers - Devastation, 5, , Transformers - Devastation 05 (of 6) (2008) (c2c) (2 Covers) (FrankBlack-DCP).cbz, 38, 18.5883970261, c9c3777a-9b83-413d-8d87-8edfa283ec89
None, Transformers - Devastation, 6, , Transformers - Devastation 06 (of 6) (2008) (fixed) (noads) (2 Covers) (Archoboros-DCP).cbz, 26, 12.5190896988, f0871f50-7f74-4b04-bd6a-3b3e24a8ee04
None, Transformers - Devastation, 6, , Transformers - Devastation 06 (of 6) (2008) (c2c) (2 Covers) (Archoboros-DCP).cbz, 37, 17.7926721573, c352b734-fee1-4ebb-940b-08a8dedf2b96
None, The Transformers - Drift, 1, , The Transformers - Drift 01 (of 04) (2010) (Minutemen-DarthTremens).cbz, 27, 24.9806156158, 9d6c7769-4fcd-43e0-8451-087cbf6a8b3e
None, The Transformers - Drift, 2, , The Transformers - Drift 02 (of 4) (2010) (Harkonnen-DCP).cbz, 26, 20.6498508453, 49503a0c-90cc-4a33-9041-23d20df7e2a4
None, The Transformers - Drift, 2, , The Transformers - Drift 02 (of 04) (2010) (Minutemen-DarthTremens).cbz, 27, 24.8884010315, 8d15c463-3e9b-4b6c-b4e9-e7207339db23
None, The Transformers - Drift, 3, , The Transformers - Drift 03 (of 04) (2010) (Minutemen-DarthTremens).cbz, 25, 23.0289058685, fee0550e-2600-4b47-8384-4d3cefd0ef19
None, The Transformers - Drift, 3, , The Transformers - Drift 03 (of 4) (2010) (Harkonnen-DCP).cbz, 31, 23.8124914169, 068e5f66-fd25-4460-a2a1-c2cb2a10f554
None, The Transformers - Drift, 4, , The Transformers - Drift 04 (of 04) (2010) (Minutemen-DarthTremens).cbz, 24, 22.7925176620, 57347ab9-3b7c-4d6c-8b6c-a1cbdeac1af8
None, Transformers - Drift, 1, , Transformers - Drift 001 (2010) (noads) (2 covers) (ShiftyEyedWombat-DCP) (F).cbz, 27, 13.1081285477, 002947e4-51b0-4650-9c0a-4799ecc372c5
None, Transformers - Drift, 4, , Transformers - Drift 04 (of 4) (2010) (Team-DCP).cbz, 25, 16.0243282318, 711fc556-3dea-4d3d-8d89-b27252644b26
None, Transformers - Escalation, 3, , Transformers - Escalation 03 (2007) (DarthScanner-DCP).cbz, 27, 16.1850433350, c00bd73b-2411-4854-9787-ab4ee8af45c1
None, Transformers - Escalation, 4, , Transformers - Escalation 04 (2007) (DarthScanner-DCP).cbz, 27, 17.2501859665, 20909dbb-0f09-4562-af55-e195b9472c0b
None, Transformers - Escalation, 5, , Transformers - Escalation 05 (2007) (noads) (DarthScanner-DCP).cbz, 28, 20.0191946030, 7a32105e-50f5-4e65-b1ba-aaa46bddca97
None, Transformers - Escalation, 6, , Transformers - Escalation 06 (2007) (noads) (DarthScanner-DCP).cbz, 27, 19.0082721710, 1289aa89-c0a8-4fab-a462-d2c1616b0c51
None, The Transformers - Ironhide, 1, , The Transformers - Ironhide 01 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 25, 19.9197340012, 2e51e395-d4ce-4887-9b85-f512b6bf2666
None, The Transformers - Ironhide, 2, , The Transformers - Ironhide 02 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 18.5532093048, e23b76b3-70ff-41a9-96b7-b1d116c3f2a1
None, The Transformers - Ironhide, 3, , The Transformers - Ironhide 03 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 19.5699548721, 4c4077b8-7325-468c-9595-97d0e08924d1
None, The Transformers - Ironhide, 4, , The Transformers - Ironhide 04 (of 04) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 20.9410943985, 85deca16-8910-4551-b079-98b972c515f4
None, Transformers - Ironhide, 2, , Transformers - Ironhide 02 (of 04) (2010) (2 Covers) (c2c) (Minutemen-DarthPiccolo).cbz, 37, 16.0659780502, 89f2c6b5-542b-4671-92c1-1541726e902f
None, Transformers - Ironhide, 4, , Transformers - Ironhide 004 (2 covers) (noads) (ShiftyEyedWombat-DCP).cbz, 26, 11.4551916122, 8a068208-9ff9-41bc-85d5-6caf410fe9db
None, Transformers - Last Stand of the Wreckers, 1, , Transformers - Last Stand of the Wreckers 01 (of 05) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 24.6839962006, fa02d1e8-1d3f-428e-ad5a-989094968c48
None, Transformers - Last Stand of the Wreckers, 2, , Transformers - Last Stand of the Wreckers 02 (of 05) (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 23.4596385956, 3c23cc48-0f80-475f-843c-39f701e2b006
None, Transformers - Last Stand of the Wreckers, 3, , Transformers - Last Stand of the Wreckers 03 (of 05) (2010) (Minutemen-DarthTremens).cbz, 25, 22.4452533722, 0c8ca36d-c779-495c-aefb-f4f1ffdf72c9
None, Transformers - Last Stand of the Wreckers, 4, , Transformers - Last Stand of the Wreckers 04 (of 05) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 24.7467880249, 8074f5c1-7ff8-410c-9ee9-e73414c6a091
None, Transformers - Last Stand of the Wreckers, 5, , Transformers - Last Stand of the Wreckers 05 (of 05) (2010) (two covers) (Minutemen-DarthTremens).cbz, 28, 28.2250270844, ba12b99b-348f-4242-a2f9-00086c31d70c
None, Transformers - Maximum Dinobots, 1, , Transformers - Maximum Dinobots 01 (2008) (Minutemen-DarthScanner).cbz, 27, 14.4029788971, 27ab9156-9b0f-4e7c-942a-4493493d5b1f
None, Transformers - Maximum Dinobots, 3, , Transformers - Maximum Dinobots 03 (2009) (Minutemen-DarthScanner).cbz, 27, 14.5220451355, d9f43034-2c9e-44a9-a86a-77031c41a82e
None, Transformers - Maximum Dinobots, 4, , Transformers - Maximum Dinobots 04 (2009) (Minutemen-DarthScanner).cbz, 27, 13.7300376892, 4fc07008-24ea-4d87-931e-cb5907b6788e
None, Transformers - Maximum Dinobots, 5, , Transformers - Maximum Dinobots 05 (2009) (Minutemen-DarthScanner).cbz, 26, 14.0499601364, b900f77f-51f2-4fe6-88a7-485b32bf90b9
None, Transformers - Megatron Origin, 1, , Transformers - Megatron Origin 01 (of 4) (2007) (DarthScanner-DCP).cbz, 28, 18.1751317978, f12ec06a-5852-4466-98a1-6b239bcc3ad6
None, Transformers - Megatron Origin, 2, , Transformers - Megatron Origin 02 (of 4) (2007) (DarthScanner-DCP).cbz, 28, 21.5690355301, 8fc895cd-9b42-47ed-90db-977dfd5974f3
None, Transformers - Megatron Origin, 3, , Transformers - Megatron Origin 03 (of 4) (2007) (DarthScanner-DCP).cbz, 27, 18.7148752213, 5db0c773-e1a5-450c-90fd-f4ff9d469e6c
None, Transformers - Megatron Origin, 4, , Transformers - Megatron Origin 04 (of 4) (2007) (metaldave-DCP).cbz, 37, 17.8062839508, c6cdfa7b-21f4-4f32-8a57-60d86eb75a73
None, Transformers - Megatron Origin, 4, , Transformers - Megatron Origin 04 (of 04) (2007) (DarthScanner-Minutemen).cbz, 29, 20.7175855637, 0b661b87-84d7-4406-968c-972dbb3c2e58
None, Transformers - Nefarious, 1, , Transformers - Nefarious 01 (of 06) (2010) (three covers) (Minutemen-DarthTremens).cbz, 29, 28.0884151459, ed31f24f-daa4-4ec0-b3b2-95a9c4192450
None, Transformers - Nefarious, 2, , Transformers - Nefarious 02 (of 06) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 26.6949644089, 79e7fc09-ae51-4471-a16e-766c3da2a910
None, Transformers - Nefarious, 3, , Transformers - Nefarious 03 (of 06) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 27.7418737411, 4de092ff-dcdc-4a51-9fa2-4735afcecb69
None, Transformers - Nefarious, 4, , Transformers - Nefarious 04 (of 06) (2010) (two covers) (Minutemen-DarthTremens).cbz, 27, 28.0533552170, f4c3ab9f-db26-49da-b266-625487d16bda
None, Transformers - Nefarious, 5, , Transformers - Nefarious 05 (2010) (noads) (SEGoat-DCP).cbz, 27, 15.9379673004, 0b1ec687-4c8c-4dad-a2fe-bb474f53a897
None, Transformers - Nefarious, 5, , Transformers - Nefarious 05 (of 06) (2010) (two covers) (Minutemen-DarthTremens).cbz, 28, 28.8351850510, 6be2db27-66e4-4b46-9440-f42b00fedecd
None, Transformers - Nefarious, 6, , Transformers - Nefarious 06 (2010) (noads) (SEGoat-DCP).cbz, 26, 17.9764795303, 4b64b28f-6184-44e2-9908-954bfabab12c
None, Transformers - Nefarious, 6, , Transformers - Nefarious 06 (of 06) (2010) (two covers) (Minutemen-DarthTremens).cbz, 26, 30.3236227036, cc9e3d02-e73a-40f7-8040-1175483ceb96
None, The Transformers - Prime, 1, , The Transformers - Prime 01 (of 04) (2011) (Minutemen-DarthTremens).cbz, 24, 17.0401363373, a3816c25-eb70-4a31-8652-cd032d251603
None, The Transformers - Prime, 2, , The Transformers - Prime 02 (of 04) (2011) (Minutemen-DarthTremens).cbz, 25, 18.9688491821, 2e7ee27a-4a27-470d-b322-d09c5d1cce63
None, Transformers - Prime, 1, , Transformers - Prime 01 (of 04) (2011) (SEGoat-DCP).cbz, 25, 12.6409101486, acb3df2b-2c78-4e60-aa84-003a171110c5
None, Transformers - Prime, 2, , Transformers - Prime 02 (of 04) (2011) (SEGoat-DCP).cbz, 26, 13.7717552185, 6a6d2e31-0493-4e07-aa7d-b41c21168eb3
None, Transformers - Prime, 3, , Transformers - Prime 03 (of 04) (2011) (SEGoat-DCP).cbz, 26, 12.9703073502, 177f5acd-42cd-46b2-8676-75d198baa08e
None, Transformers - Saga Of The Allspark, 4, , Transformers - Saga Of The Allspark 04 (2008) (Minutemen-DarthScanner).cbz, 38, 18.2984762192, edd85dbf-1b34-4a6d-9ce1-bb08380d055d
None, Transformers - Sector 7, 1, , Transformers - Sector 7 01 (of 5) (2010) (Team-DCP).cbz, 27, 12.1691675186, 02b0fc6a-9f12-4ee5-9350-653807573e90
None, Transformers - Sector 7, 1, , Transformers - Sector 7 01 (of 05) (Minutemen-DarthTremens).cbz, 26, 17.5869455338, 571b0dc7-8eee-4462-a2b9-719b06dd5471
None, Transformers - Sector 7, 2, , Transformers - Sector 7 02 (of 5) (2010) (Team-DCP).cbz, 27, 11.8405933380, 474634fc-97f5-4b68-8e33-588e04f7db6b
None, Transformers - Sector 7, 2, , Transformers - Sector 7 02 (of 05) (2010) (Minutemen-DarthTremens).cbz, 26, 16.5213336945, 786a9249-b91a-4289-be42-137ba48e03fa
None, Transformers - Sector 7, 3, , Transformers - Sector 7 03 (of 5) (2010) (Team-DCP).cbz, 27, 13.5592956543, c8f2ecb8-ce8e-44c4-9a61-751c26dd4a87
None, Transformers - Sector 7, 3, , Transformers - Sector 7 03 (of 05) (2010) (Minutemen-DarthTremens).cbz, 26, 19.7584629059, e8e847e7-87a3-4774-a60f-8d7aee74557a
None, Transformers - Sector 7, 4, , Transformers - Sector 7 04 (of 05) (2010) (Minutemen-DarthTremens).cbz, 25, 21.9099426270, fe6bba53-1fe7-4db1-8a88-0eb36c7ffc65
None, Transformers - Sector 7, 5, , Transformers - Sector 7 05 (of 5) (2010) (Team-DCP).cbz, 25, 13.1727123260, 025c8d31-beb1-42e5-9350-5a24111cfefc
None, The Transformers - Target 2006, 1, , The Transformers - Target 2006 01 (2007) (noads) (TeamO3-DCP).cbz, 26, 15.0122127533, 638c137f-600b-4e1d-90cf-170360e93443
None, The Transformers - Target 2006, 1, , The Transformers - Target 2006 01 (2007) (c2c) (TeamO3-DCP).cbz, 35, 19.9606800079, f5f344af-de17-46b6-bdb6-5696f0dd5dab
None, The Transformers - Target 2006, 1, , The Transformers - Target 2006 01 (2007) (noads) (DarthScanner-DCP).cbz, 28, 20.4685478210, e6eb9d81-94e1-47ef-b7b2-f1979693872f
None, The Transformers - Target 2006, 2, , The Transformers - Target 2006 02 (2007) (DarthScanner-DCP).cbz, 27, 21.4159154892, 60a0b125-30bc-460f-b786-42af9250b443
None, The Transformers - Target 2006, 3, , The Transformers - Target 2006 03 (2007) (DarthScanner-DCP).cbz, 26, 19.3102083206, 985280d5-f3cf-4b37-90b4-8153409927a8
None, The Transformers - Target 2006, 4, , The Transformers - Target 2006 04 (2007) (DarthScanner-DCP).cbz, 33, 24.6003942490, dea7547f-fad2-4122-95bd-b6a96a9bce20
None, The Transformers - Target 2006, 5, , The Transformers - Target 2006 05 (2007) (DarthScanner-DCP).cbz, 30, 20.7594099045, dbb74b51-576a-4836-8f25-affa83f93a5a
None, Transformers - The Animated Movie, 4, , Transformers - The Animated Movie 04 (of 04) (2006) (DarthScanner-DCP).cbz, 24, 12.6503572464, 7218e57a-b4be-420c-99ce-eec8b351576c
None, Transformers - The Reign of Starscream, 1, , Transformers - The Reign of Starscream 01 (of 04) (2008) (2 covers) (Minutemen-DarthScanner).cbz, 38, 28.3604450226, 203c5b97-3fd2-4ce5-af86-b3a34dfa3790
None, Transformers - The Reign of Starscream, 2, , Transformers - The Reign of Starscream 02 (of 4) (2 Covers) (2008) (SEGoat).cbz, 26, 21.7147932053, 91b69a82-7678-4df7-ab81-81e44740f5b9
None, Transformers - The Reign Of Starscream, 3, , Transformers - The Reign Of Starscream 3 (of 5) (2008) (Minutemen-DarthScanner).cbz, 37, 20.5822238922, 69ff4b8d-a6fb-4723-bfff-6eadcde6fbe8
None, Transformers - The Reign Of Starscream, 5, , Transformers - The Reign Of Starscream 5 (of 5) (2008) (Minutemen-DarthScanner).cbz, 29, 17.4148988724, 8241567a-cc05-43e1-be02-aa55fb1ebaf8
None, Transformers Animated - The Arrival, 3, , Transformers Animated - The Arrival 03 (2008) (Minutemen-DarthScanner).cbz, 38, 17.0028009415, 5e196246-7926-4894-8243-2f2855342b57
None, Transformers Beast Wars - Ascending, 1, , Transformers Beast Wars - Ascending 01 (of 4) (2007) (DarthScanner-DCP).cbz, 27, 18.9613027573, fea6c0d4-6ef6-4918-b244-f267f150a146
None, Transformers Beast Wars - Ascending, 2, , Transformers Beast Wars - Ascending 02 (of 4) (2007) (DarthScanner-DCP).cbz, 28, 18.6089019775, 67ae3255-09d4-470c-8f47-2cbc780fa0e2
None, Transformers Beast Wars - The Ascending, 3, , Transformers Beast Wars - The Ascending 03 (of 04) (2007) (both covers) (Minutemen-DarthScanner).cbz, 38, 27.0747537613, 098781a7-f783-4a03-8001-02bd5af8afee
None, Transformers Beast Wars - Sourcebook, 1, , Transformers Beast Wars - Sourcebook 01 (of 3) (2007) (DarthScanner-DCP).cbz, 47, 24.3460855484, 17f4589b-a3f7-485c-a1c1-2306c5155669
None, Transformers Beast Wars - Sourcebook, 2, , Transformers Beast Wars - Sourcebook 02 (of 03) (2007) (DarthScanner-Minutemen).cbz, 48, 23.1288642883, 24460da9-ddc4-4fae-a009-821186ae96ef
None, Transformers Cybertron - Balancing Act, , , Transformers Cybertron - Balancing Act (2007) (DarthScanner-DCP).cbz, 78, 66.8722763062, 070a6df2-ee45-405f-96ce-10118e60a158
None, Transformers Focus On - Decepticons!, , , Transformers Focus On - Decepticons! (2008) (c2c) (Yoshi-DCP).cbz, 27, 12.5754747391, ce9db383-bbb4-4930-9732-5d626c42b78d
None, Transformers Infiltration, 0, , Transformers Infiltration 00 (2005) (Minutemen-Mr.Vermeer).cbz, 24, 20.9451122284, f288cf04-09fb-4d8f-a6af-d0dd70303517
None, Transformers Movie Adaptation, 1, , Transformers Movie Adaptation 01 (of 4) (2007) (DarthScanner-DCP).cbz, 33, 22.4972019196, c8713575-dab5-4ee4-ac50-3f0cfe05a1f2
None, Transformers Movie Adaptation, 2, , Transformers Movie Adaptation 02 (of 4) (2007) (DarthScanner-DCP).cbz, 32, 20.9244260788, 78c60eff-d704-4cc6-a1f4-ea21ae9d7fcd
None, Transformers Movie Adaptation, 3, , Transformers Movie Adaptation 03 (of 4) (2007) (DarthScanner-DCP).cbz, 35, 21.1210546494, b0c5ad77-30b6-4f2a-a695-28e928def69f
None, Transformers Movie Adaptation, 4, , Transformers Movie Adaptation 04 (of 4) (2007) (DarthScanner-DCP).cbz, 35, 23.0654640198, dd86f3cd-4fc7-4b39-9491-53f9720fc8c4
None, Transformers Movie Prequel, , , Transformers Movie Prequel (Target) (2007) (DarthScanner-DCP).cbz, 14, 7.75201129913, 273530c6-b4ba-479e-9d00-8702d816537f
None, Transformers Movie Prequel, , , Transformers Movie Prequel (Target) (2007) (Random-DCP).cbz, 17, 9.33987903595, 310b3d2a-2997-487c-b530-f008f89c1f82
None, Transformers Movie Prequel, 1, , Transformers Movie Prequel (Target) (2007) (Random-DCP).1.cbz, 17, 9.33938884735, 3b4ad977-381c-488e-9c22-11047feb1397
